timestamp,twelvedata,finage,yahoo_finance
1631384890,247.85000,247.9,256.42
1631384957,247.85000,247.9,256.42
1631385022,247.85000,247.9,256.42
1631385086,247.85000,247.9,256.42
1631385150,247.85000,247.9,256.42
1631385214,247.85000,247.9,256.42
1631385279,247.85000,247.9,256.42
1631385343,247.85000,247.9,256.42
1631385407,247.85000,247.9,256.42
1631385471,247.85000,247.9,256.42
1631385535,247.85000,247.9,256.42
1631385599,247.85000,247.9,256.42
1631385664,247.85000,247.9,256.42
1631385728,247.85000,247.9,256.42
1631385792,247.85000,247.9,256.42
1631385856,247.85000,247.9,256.42
1631385920,247.85000,247.9,256.42
1631385984,247.85000,247.9,256.42
1631386048,247.85000,247.9,256.42
1631386112,247.85000,247.9,256.42
1631386176,247.85000,247.9,256.42
1631386240,247.85000,247.9,256.42
1631386305,247.85000,247.9,256.42
1631386369,247.85000,247.9,256.42
1631386433,247.85000,247.9,256.42
1631386497,247.85000,247.9,256.42
1631386561,247.85000,247.9,256.42
1631386625,247.85000,247.9,256.42
1631386690,247.85000,247.9,256.42
1631386754,247.85000,247.9,256.42
1631386818,247.85000,247.9,256.42
1631386882,247.85000,247.9,256.42
1631386946,247.85000,247.9,256.42
1631387010,247.85000,247.9,256.42
1631387074,247.85000,247.9,256.42
1631387138,247.85000,247.9,256.42
1631387203,247.85000,247.9,256.42
1631387268,247.85000,247.9,256.42
1631387332,247.85000,247.9,256.42
1631387396,247.85000,247.9,256.42
1631387460,247.85000,247.9,256.42
1631387524,247.85000,247.9,256.42
1631387588,247.85000,247.9,256.42
1631387653,247.85000,247.9,256.42
1631387717,247.85000,247.9,256.42
1631387782,247.85000,247.9,256.42
1631387846,247.85000,247.9,256.42
1631387910,247.85000,247.9,256.42
1631387975,247.85000,247.9,256.42
1631388041,247.85000,247.9,256.42
1631388106,247.85000,247.9,256.42
1631388171,247.85000,247.9,256.42
1631388235,247.85000,247.9,256.42
1631388300,247.85000,247.9,256.42
1631388364,247.85000,247.9,256.42
1631388429,247.85000,247.9,256.42
1631388493,247.85000,247.9,256.42
1631388557,247.85000,247.9,256.42
1631388622,247.85000,247.9,256.42
1631388686,247.85000,247.9,256.42
1631388750,247.85000,247.9,256.42
1631388814,247.85000,247.9,256.42
1631388879,247.85000,247.9,256.42
1631388943,247.85000,247.9,256.42
1631389007,247.85000,247.9,256.42
1631389072,247.85000,247.9,256.42
1631389136,247.85000,247.9,256.42
1631389201,247.85000,247.9,256.42
1631389265,247.85000,247.9,256.42
1631389330,247.85000,247.9,256.42
1631389394,247.85000,247.9,256.42
1631389458,247.85000,247.9,256.42
1631389522,247.85000,247.9,256.42
1631389587,247.85000,247.9,256.42
1631389651,247.85000,247.9,256.42
1631389716,247.85000,247.9,256.42
1631389780,247.85000,247.9,256.42
1631389844,247.85000,247.9,256.42
1631389908,247.85000,247.9,256.42
1631389973,247.85000,247.9,256.42
1631390037,247.85000,247.9,256.42
1631390101,247.85000,247.9,256.42
1631390166,247.85000,247.9,256.42
1631390230,247.85000,247.9,256.42
1631390294,247.85000,247.9,256.42
1631390359,247.85000,247.9,256.42
1631390423,247.85000,247.9,256.42
1631390488,247.85000,247.9,256.42
1631390552,247.85000,247.9,256.42
1631390616,247.85000,247.9,256.42
1631390681,247.85000,247.9,256.42
1631390745,247.85000,247.9,256.42
1631390809,247.85000,247.9,256.42
1631390873,247.85000,247.9,256.42
1631390937,247.85000,247.9,256.42
1631391001,247.85000,247.9,256.42
1631391066,247.85000,247.9,256.42
1631391130,247.85000,247.9,256.42
1631391194,247.85000,247.9,256.42
1631391259,247.85000,247.9,256.42
1631391323,247.85000,247.9,256.42
1631391387,247.85000,247.9,256.42
1631391451,247.85000,247.9,256.42
1631391515,247.85000,247.9,256.42
1631391580,247.85000,247.9,256.42
1631391645,247.85000,247.9,256.42
1631391709,247.85000,247.9,256.42
1631391773,247.85000,247.9,256.42
1631391837,247.85000,247.9,256.42
1631391901,247.85000,247.9,256.42
1631391965,247.85000,247.9,256.42
1631392029,247.85000,247.9,256.42
1631392094,247.85000,247.9,256.42
1631392165,247.85000,247.9,256.42
1631392229,247.85000,247.9,256.42
1631392293,247.85000,247.9,256.42
1631392358,247.85000,247.9,256.42
1631392422,247.85000,247.9,256.42
1631392486,247.85000,247.9,256.42
