timestamp,twelvedata,finage,yahoo_finance
1631384890,3466.40000,3463.75,3484.16
1631384957,3466.40000,3463.75,3484.16
1631385022,3466.40000,3463.75,3484.16
1631385086,3466.40000,3463.75,3484.16
1631385150,3466.40000,3463.75,3484.16
1631385214,3466.40000,3463.75,3484.16
1631385279,3466.40000,3463.75,3484.16
1631385343,3466.40000,3463.75,3484.16
1631385407,3466.40000,3463.75,3484.16
1631385471,3466.40000,3463.75,3484.16
1631385535,3466.40000,3463.75,3484.16
1631385599,3466.40000,3463.75,3484.16
1631385664,3466.40000,3463.75,3484.16
1631385728,3466.40000,3463.75,3484.16
1631385792,3466.40000,3463.75,3484.16
1631385856,3466.40000,3463.75,3484.16
1631385920,3466.40000,3463.75,3484.16
1631385984,3466.40000,3463.75,3484.16
1631386048,3466.40000,3463.75,3484.16
1631386112,3466.40000,3463.75,3484.16
1631386176,3466.40000,3463.75,3484.16
1631386240,3466.40000,3463.75,3484.16
1631386305,3466.40000,3463.75,3484.16
1631386369,3466.40000,3463.75,3484.16
1631386433,3466.40000,3463.75,3484.16
1631386497,3466.40000,3463.75,3484.16
1631386561,3466.40000,3463.75,3484.16
1631386625,3466.40000,3463.75,3484.16
1631386690,3466.40000,3463.75,3484.16
1631386754,3466.40000,3463.75,3484.16
1631386818,3466.40000,3463.75,3484.16
1631386882,3466.40000,3463.75,3484.16
1631386946,3466.40000,3463.75,3484.16
1631387010,3466.40000,3463.75,3484.16
1631387074,3466.40000,3463.75,3484.16
1631387138,3466.40000,3463.75,3484.16
1631387203,3466.40000,3463.75,3484.16
1631387268,3466.40000,3463.75,3484.16
1631387332,3466.40000,3463.75,3484.16
1631387396,3466.40000,3463.75,3484.16
1631387460,3466.40000,3463.75,3484.16
1631387524,3466.40000,3463.75,3484.16
1631387588,3466.40000,3463.75,3484.16
1631387653,3466.40000,3463.75,3484.16
1631387717,3466.40000,3463.75,3484.16
1631387782,3466.40000,3463.75,3484.16
1631387846,3466.40000,3463.75,3484.16
1631387910,3466.40000,3463.75,3484.16
1631387975,3466.40000,3463.75,3484.16
1631388041,3466.40000,3463.75,3484.16
1631388106,3466.40000,3463.75,3484.16
1631388171,3466.40000,3463.75,3484.16
1631388235,3466.40000,3463.75,3484.16
1631388300,3466.40000,3463.75,3484.16
1631388364,3466.40000,3463.75,3484.16
1631388429,3466.40000,3463.75,3484.16
1631388493,3466.40000,3463.75,3484.16
1631388557,3466.40000,3463.75,3484.16
1631388622,3466.40000,3463.75,3484.16
1631388686,3466.40000,3463.75,3484.16
1631388750,3466.40000,3463.75,3484.16
1631388814,3466.40000,3463.75,3484.16
1631388879,3466.40000,3463.75,3484.16
1631388943,3466.40000,3463.75,3484.16
1631389007,3466.40000,3463.75,3484.16
1631389072,3466.40000,3463.75,3484.16
1631389136,3466.40000,3463.75,3484.16
1631389201,3466.40000,3463.75,3484.16
1631389265,3466.40000,3463.75,3484.16
1631389330,3466.40000,3463.75,3484.16
1631389394,3466.40000,3463.75,3484.16
1631389458,3466.40000,3463.75,3484.16
1631389522,3466.40000,3463.75,3484.16
1631389587,3466.40000,3463.75,3484.16
1631389651,3466.40000,3463.75,3484.16
1631389716,3466.40000,3463.75,3484.16
1631389780,3466.40000,3463.75,3484.16
1631389844,3466.40000,3463.75,3484.16
1631389908,3466.40000,3463.75,3484.16
1631389973,3466.40000,3463.75,3484.16
1631390037,3466.40000,3463.75,3484.16
1631390101,3466.40000,3463.75,3484.16
1631390166,3466.40000,3463.75,3484.16
1631390230,3466.40000,3463.75,3484.16
1631390294,3466.40000,3463.75,3484.16
1631390359,3466.40000,3463.75,3484.16
1631390423,3466.40000,3463.75,3484.16
1631390488,3466.40000,3463.75,3484.16
1631390552,3466.40000,3463.75,3484.16
1631390616,3466.40000,3463.75,3484.16
1631390681,3466.40000,3463.75,3484.16
1631390745,3466.40000,3463.75,3484.16
1631390809,3466.40000,3463.75,3484.16
1631390873,3466.40000,3463.75,3484.16
1631390937,3466.40000,3463.75,3484.16
1631391001,3466.40000,3463.75,3484.16
1631391066,3466.40000,3463.75,3484.16
1631391130,3466.40000,3463.75,3484.16
1631391194,3466.40000,3463.75,3484.16
1631391259,3466.40000,3463.75,3484.16
1631391323,3466.40000,3463.75,3484.16
1631391387,3466.40000,3463.75,3484.16
1631391451,3466.40000,3463.75,3484.16
1631391515,3466.40000,3463.75,3484.16
1631391580,3466.40000,3463.75,3484.16
1631391645,3466.40000,3463.75,3484.16
1631391709,3466.40000,3463.75,3484.16
1631391773,3466.40000,3463.75,3484.16
1631391837,3466.40000,3463.75,3484.16
1631391901,3466.40000,3463.75,3484.16
1631391965,3466.40000,3463.75,3484.16
1631392029,3466.40000,3463.75,3484.16
1631392094,3466.40000,3463.75,3484.16
1631392165,3466.40000,3463.75,3484.16
1631392229,3466.40000,3463.75,3484.16
1631392293,3466.40000,3463.75,3484.16
1631392358,3466.40000,3463.75,3484.16
1631392422,3466.40000,3463.75,3484.16
1631392486,3466.40000,3463.75,3484.16
1631392551,3466.40000,3463.75,3484.16
1631392615,3466.40000,3463.75,3484.16
1631392679,3466.40000,3463.75,3484.16
1631392743,3466.40000,3463.75,3484.16
1631392809,3466.40000,3463.75,3484.16
1631392873,3466.40000,3463.75,3484.16
1631392937,3466.40000,3463.75,3484.16
1631393001,3466.40000,3463.75,3484.16
1631393066,3466.40000,3463.75,3484.16
1631393131,3466.40000,3463.75,3484.16
1631393200,3466.40000,3463.75,3484.16
1631393264,3466.40000,3463.75,3484.16
1631393329,3466.40000,3463.75,3484.16
1631393394,3466.40000,3463.75,3484.16
1631393458,3466.40000,3463.75,3484.16
1631393522,3466.40000,3463.75,3484.16
1631393587,3466.40000,3463.75,3484.16
1631393651,3466.40000,3463.75,3484.16
1631393715,3466.40000,3463.75,3484.16
1631393779,3466.40000,3463.75,3484.16
1631393843,3466.40000,3463.75,3484.16
1631393907,3466.40000,3463.75,3484.16
1631393973,3466.40000,3463.75,3484.16
