timestamp,twelvedata,finage,yahoo_finance
1631384890,732.50000,732.35,754.86
1631384957,732.50000,732.35,754.86
1631385022,732.50000,732.35,754.86
1631385086,732.50000,732.35,754.86
1631385150,732.50000,732.35,754.86
1631385214,732.50000,732.35,754.86
1631385279,732.50000,732.35,754.86
1631385343,732.50000,732.35,754.86
1631385407,732.50000,732.35,754.86
1631385471,732.50000,732.35,754.86
1631385535,732.50000,732.35,754.86
1631385599,732.50000,732.35,754.86
1631385664,732.50000,732.35,754.86
1631385728,732.50000,732.35,754.86
1631385792,732.50000,732.35,754.86
1631385856,732.50000,732.35,754.86
1631385920,732.50000,732.35,754.86
1631385984,732.50000,732.35,754.86
1631386048,732.50000,732.35,754.86
1631386112,732.50000,732.35,754.86
1631386176,732.50000,732.35,754.86
1631386240,732.50000,732.35,754.86
1631386305,732.50000,732.35,754.86
1631386369,732.50000,732.35,754.86
1631386433,732.50000,732.35,754.86
1631386497,732.50000,732.35,754.86
1631386561,732.50000,732.35,754.86
1631386625,732.50000,732.35,754.86
1631386690,732.50000,732.35,754.86
1631386754,732.50000,732.35,754.86
1631386818,732.50000,732.35,754.86
1631386882,732.50000,732.35,754.86
1631386946,732.50000,732.35,754.86
1631387010,732.50000,732.35,754.86
1631387074,732.50000,732.35,754.86
1631387138,732.50000,732.35,754.86
1631387203,732.50000,732.35,754.86
1631387268,732.50000,732.35,754.86
1631387332,732.50000,732.35,754.86
1631387396,732.50000,732.35,754.86
1631387460,732.50000,732.35,754.86
1631387524,732.50000,732.35,754.86
1631387588,732.50000,732.35,754.86
1631387653,732.50000,732.35,754.86
1631387717,732.50000,732.35,754.86
1631387782,732.50000,732.35,754.86
1631387846,732.50000,732.35,754.86
1631387910,732.50000,732.35,754.86
1631387975,732.50000,732.35,754.86
1631388041,732.50000,732.35,754.86
1631388106,732.50000,732.35,754.86
1631388171,732.50000,732.35,754.86
1631388235,732.50000,732.35,754.86
1631388300,732.50000,732.35,754.86
1631388364,732.50000,732.35,754.86
1631388429,732.50000,732.35,754.86
1631388493,732.50000,732.35,754.86
1631388557,732.50000,732.35,754.86
1631388622,732.50000,732.35,754.86
1631388686,732.50000,732.35,754.86
1631388750,732.50000,732.35,754.86
1631388814,732.50000,732.35,754.86
1631388879,732.50000,732.35,754.86
1631388943,732.50000,732.35,754.86
1631389007,732.50000,732.35,754.86
1631389072,732.50000,732.35,754.86
1631389136,732.50000,732.35,754.86
1631389201,732.50000,732.35,754.86
1631389265,732.50000,732.35,754.86
1631389330,732.50000,732.35,754.86
1631389394,732.50000,732.35,754.86
1631389458,732.50000,732.35,754.86
1631389522,732.50000,732.35,754.86
1631389587,732.50000,732.35,754.86
1631389651,732.50000,732.35,754.86
1631389716,732.50000,732.35,754.86
1631389780,732.50000,732.35,754.86
1631389844,732.50000,732.35,754.86
1631389908,732.50000,732.35,754.86
1631389973,732.50000,732.35,754.86
1631390037,732.50000,732.35,754.86
1631390101,732.50000,732.35,754.86
1631390166,732.50000,732.35,754.86
1631390230,732.50000,732.35,754.86
1631390294,732.50000,732.35,754.86
1631390359,732.50000,732.35,754.86
1631390423,732.50000,732.35,754.86
1631390488,732.50000,732.35,754.86
1631390552,732.50000,732.35,754.86
1631390616,732.50000,732.35,754.86
1631390681,732.50000,732.35,754.86
1631390745,732.50000,732.35,754.86
1631390809,732.50000,732.35,754.86
1631390873,732.50000,732.35,754.86
1631390937,732.50000,732.35,754.86
1631391001,732.50000,732.35,754.86
1631391066,732.50000,732.35,754.86
1631391130,732.50000,732.35,754.86
1631391194,732.50000,732.35,754.86
1631391259,732.50000,732.35,754.86
1631391323,732.50000,732.35,754.86
1631391387,732.50000,732.35,754.86
1631391451,732.50000,732.35,754.86
1631391515,732.50000,732.35,754.86
1631391580,732.50000,732.35,754.86
1631391645,732.50000,732.35,754.86
1631391709,732.50000,732.35,754.86
1631391773,732.50000,732.35,754.86
1631391837,732.50000,732.35,754.86
1631391901,732.50000,732.35,754.86
1631391965,732.50000,732.35,754.86
1631392029,732.50000,732.35,754.86
1631392094,732.50000,732.35,754.86
1631392165,732.50000,732.35,754.86
1631392229,732.50000,732.35,754.86
1631392293,732.50000,732.35,754.86
1631392358,732.50000,732.35,754.86
1631392422,732.50000,732.35,754.86
1631392486,732.50000,732.35,754.86
1631392551,732.50000,732.35,754.86
1631392615,732.50000,732.35,754.86
1631392679,732.50000,732.35,754.86
1631392743,732.50000,732.35,754.86
1631392809,732.50000,732.35,754.86
1631392873,732.50000,732.35,754.86
1631392937,732.50000,732.35,754.86
1631393001,732.50000,732.35,754.86
1631393066,732.50000,732.35,754.86
1631393131,732.50000,732.35,754.86
1631393200,732.50000,732.35,754.86
1631393264,732.50000,732.35,754.86
1631393329,732.50000,732.35,754.86
1631393394,732.50000,732.35,754.86
1631393458,732.50000,732.35,754.86
1631393522,732.50000,732.35,754.86
1631393587,732.50000,732.35,754.86
1631393651,732.50000,732.35,754.86
1631393715,732.50000,732.35,754.86
1631393779,732.50000,732.35,754.86
1631393843,732.50000,732.35,754.86
1631393907,732.50000,732.35,754.86
1631393973,732.50000,732.35,754.86
1631394037,732.50000,732.35,754.86
1631394101,732.50000,732.35,754.86
1631394166,732.50000,732.35,754.86
1631394230,732.50000,732.35,754.86
1631394294,732.50000,732.35,754.86
1631394359,732.50000,732.35,754.86
1631394423,732.50000,732.35,754.86
1631394489,732.50000,732.35,754.86
1631394554,732.50000,732.35,754.86
1631394623,732.50000,732.35,754.86
1631394688,732.50000,732.35,754.86
1631394752,732.50000,732.35,754.86
1631394816,732.50000,732.35,754.86
1631394880,732.50000,732.35,754.86
1631394944,732.50000,732.35,754.86
1631395009,732.50000,732.35,754.86
1631395073,732.50000,732.35,754.86
1631395137,732.50000,732.35,754.86
1631395202,732.50000,732.35,754.86
1631395272,732.50000,732.35,754.86
1631395336,732.50000,732.35,754.86
1631395401,732.50000,732.35,754.86
1631395467,732.50000,732.35,754.86
1631395531,732.50000,732.35,754.86
1631395595,732.50000,732.35,754.86
1631395659,732.50000,732.35,754.86
1631395723,732.50000,732.35,754.86
1631395787,732.50000,732.35,754.86
1631395851,732.50000,732.35,754.86
1631395915,732.50000,732.35,754.86
1631395979,732.50000,732.35,754.86
1631396044,732.50000,732.35,754.86
1631396108,732.50000,732.35,754.86
1631396172,732.50000,732.35,754.86
1631396237,732.50000,732.35,754.86
1631396302,732.50000,732.35,754.86
1631396366,732.50000,732.35,754.86
1631396431,732.50000,732.35,754.86
1631396495,732.50000,732.35,754.86
1631396559,732.50000,732.35,754.86
1631396624,732.50000,732.35,754.86
1631396688,732.50000,732.35,754.86
1631396752,732.50000,732.35,754.86
1631396817,732.50000,732.35,754.86
1631396881,732.50000,732.35,754.86
1631396946,732.50000,732.35,754.86
1631397010,732.50000,732.35,754.86
1631397075,732.50000,732.35,754.86
1631397139,732.50000,732.35,754.86
1631397202,732.50000,732.35,754.86
1631397267,732.50000,732.35,754.86
1631397331,732.50000,732.35,754.86
1631397395,732.50000,732.35,754.86
1631397459,732.50000,732.35,754.86
1631397523,732.50000,732.35,754.86
1631397587,732.50000,732.35,754.86
1631397651,732.50000,732.35,754.86
1631397715,732.50000,732.35,754.86
1631397779,732.50000,732.35,754.86
1631397844,732.50000,732.35,754.86
1631397908,732.50000,732.35,754.86
1631397972,732.50000,732.35,754.86
1631398037,732.50000,732.35,754.86
1631398101,732.50000,732.35,754.86
1631398165,732.50000,732.35,754.86
1631398229,732.50000,732.35,754.86
1631398293,732.50000,732.35,754.86
1631398357,732.50000,732.35,754.86
1631398421,732.50000,732.35,754.86
1631398485,732.50000,732.35,754.86
1631398549,732.50000,732.35,754.86
1631398613,732.50000,732.35,754.86
1631398677,732.50000,732.35,754.86
1631398741,732.50000,732.35,754.86
1631398806,732.50000,732.35,754.86
1631398870,732.50000,732.35,754.86
1631398934,732.50000,732.35,754.86
1631398998,732.50000,732.35,754.86
1631399062,732.50000,732.35,754.86
1631399126,732.50000,732.35,754.86
1631399190,732.50000,732.35,754.86
1631399254,732.50000,732.35,754.86
1631399318,732.50000,732.35,754.86
1631399382,732.50000,732.35,754.86
